"","Town_City","Village","Streets","count_families","CF_int","A_int","AP_int","HP_int","building_id","damage_grade"
"509",26,1215,1754,1,2,15,9,7,230682,"1"
"510",26,39,1851,4,2,0,17,6,745881,"1"
"511",9,445,10000,1,3,10,17,10,137070,"1"
"512",26,1001,11008,1,1,0,6,3,771279,"1"
"513",26,1001,6366,1,1,0,5,4,385601,"1"
"514",6,592,2674,0,1,10,4,2,1001983,"1"
"515",26,1050,11056,1,2,15,5,5,151006,"1"
"516",12,1315,832,1,2,0,7,4,691400,"1"
"517",26,1001,6626,1,2,0,6,5,26739,"1"
"518",3,574,8141,1,2,0,5.22933110758523,6,1041604,"1"
"519",27,1394,1270,1,1,10,19,3,979784,"1"
"520",10,603,4355,0,1,0,3,2,437508,"1"
"521",6,1253,4063,1,1,0,13,2,169326,"1"
"522",20,190,9386,0,0.890098686045858,0,10,4,78044,"1"
"523",13,1154,1044,0,2,40,8,4,825093,"1"
"524",13,1035,4207,1,2,10,9,4,755933,"1"
"525",27,181,11799,1,4,15,19,9,1026058,"1"
"526",10,603,12101,1,2,10,21,7,535536,"1"
"527",7,1068,10137,1,2,10,2,5,700197,"1"
"528",20,214,10977,1,1,0,4,2,346381,"1"
"529",9,1298,3756,1,2,5,7,4,643806,"1"
"530",26,39,10445,1,1,0,11,3,356981,"1"
"531",13,1372,6488,1,1,75,6,3,634982,"1"
"532",20,1217,11604,1,2,15,6,5,455926,"1"
"533",26,39,9133,1,1,5,11,3,107951,"1"
"534",26,1132,9472,1,2,995,9,5,59600,"1"
"535",26,1023,2996,1,2,15,6,5,287289,"1"
"536",26,36,12061,1,1,0,10,3,207017,"1"
"537",20,1402,10373,1,2,5,5,4,457988,"1"
"538",10,1397,3786,0,3,10,11,10,87233,"1"
"539",10,603,1672,0,1,20,13,3,111657,"1"
"540",9,210,8572,1,2,15,11,6,715449,"1"
"541",26,896,9195,1,1,15,3,3,745499,"1"
"542",13,557,5108,1,2,90,7,6,266415,"1"
"543",8,95,4784,1,2,20,3,5,755036,"1"
"544",26,1023,3233,1,2,15,34,6,858259,"1"
"545",6,845,8916,0,1,5,12,3,281131,"1"
"546",20,922,11762,1,2,0,9,4,314535,"1"
"547",7,799,7208,1,2,10,13,9,970962,"1"
"548",26,1401,1938,1,1,5,15,3,580859,"1"
"549",20,788,1049,1,2,0,8,4,297162,"1"
"550",26,1001,12258,1,2,0,5,4,209190,"1"
"551",25,1186,2409,1,2,15,7,4,815241,"1"
"552",10,735,9632,1,2,10,4,5,775710,"1"
"553",26,39,11440,1,1,5,15,3,274305,"1"
"554",20,1217,9581,0,2,25,13,5,1049934,"1"
"555",30,794,2159,1,2,15,10,5,646815,"1"
"556",9,230,1944,1,1,5,13,3,270002,"1"
"557",26,886,66,1,2,10,6,4,318127,"1"
"558",26,432,2920,1,2,10,2,4,587633,"1"
"559",20,173,1759,1,2,20,8,7,602934,"1"
"560",26,1216,12491,1,2,0,11,5,573853,"1"
"561",18,1317,11887,1,2,0,7,5,85509,"1"
"562",6,845,7126,1,5,15,7,15,280605,"1"
"563",26,1401,7795,1,1,5,14,3,459888,"1"
"564",26,39,9133,1,2,40,31,6,1041993,"1"
"565",25,211,7045,1,3,0,8,10,734862,"1"
"566",26,886,6562,1,2,15,8,4,412097,"1"
"567",20,508,11256,1,2,5,9,6,554139,"1"
"568",25,745,785,1,3,25,18,9,429374,"1"
"569",26,435,4122,0,1,0,10,3,136689,"1"
"570",26,39,9133,1,2,15,17,7,116182,"1"
"571",13,730,11068,0,2,10,16,5,66459,"1"
"572",20,508,12421,1,2,15,19,5,968599,"1"
"573",22,816,12104,1,2,0,8,4,822374,"1"
"574",16,1300,6976,1,2,0,7,7,320643,"1"
"575",20,215,5750,1,2,10,10,5,985012,"1"
"576",8,463,5839,0,3,10,16,9,233946,"1"
"577",0,946,431,1,2,30,8,5,798657,"1"
"578",26,886,66,1,1,5,7,4,524588,"1"
"579",26,753,2024,1,2,15,7,5,341720,"1"
"580",20,173,2261,1,1,5,14,3,140421,"1"
"581",22,381,4401,1,2,15,8,5,544140,"1"
"582",27,390,4423,1,3,10,14,10,817611,"1"
"583",21,107,9462,1,1,45,6,2,1000451,"1"
"584",26,896,9195,1,2,30,8,5,889736,"1"
"585",27,1155,5077,0,2,15,12,6,235987,"1"
"586",24,1117,10924,0,2,0,16,6,732673,"1"
"587",10,356,7467,1,6,5,5,18,709188,"1"
"588",26,39,9133,1,1,5,18,3,437514,"1"
"589",5,260,9294,1,2,10,9,7,819011,"1"
"590",20,323,11048,1,1,20,10,2,441790,"1"
"591",1,14,8919,1,2,25,6,4,96363,"1"
"592",27,181,5304,0,2,15,23,5,882776,"1"
"593",5,267,12134,1,2,10,7,5,282020,"1"
"594",6,845,6449,1,2,5,14,5,401467,"1"
"595",5,736,9013,1,3,30,6,7,272241,"2"
"596",27,1394,4411,1,2,35,8,6,990783,"2"
"597",7,108,10857,1,2,20,6,5,605707,"2"
"598",26,1001,171,1,1,5,3,3,484081,"2"
"599",6,652,11487,1,3,100,8.18278182237235,6,21433,"2"
"600",26,39,11440,1,1,15,20,3,56739,"2"
"601",26,991,47,1,2,10,14,5,457706,"2"
"602",6,139,9973,2,2,20,7,7,592104,"2"
"603",26,39,11440,1,1,5,6,2,72941,"2"
"604",21,111,7141,1,3,20,7,7,89322,"2"
"605",30,102,4280,1,2,15,4,4,194035,"2"
"606",4,588,1221,1,2,55,9,5,151213,"2"
"607",17,566,3397,1,2,10,7,6,643825,"2"
"608",13,221,7520,1,3,20,8,7,80439,"2"
"609",16,1361,8773,1,2,25,6,6,534229,"2"
"610",8,463,4692,1,3,5,17,9,287116,"2"
"611",22,1320,2441,1,2,30,6,4,997065,"2"
"612",6,453,2217,1,3,45,7,5,63273,"2"
"613",10,603,12101,2,1,0,4,2,318731,"2"
"614",3,175,5357,1,4,20,9,9,127673,"2"
"615",10,1250,1126,1,2,15,5,5,536761,"2"
"616",6,1108,2852,1,2,15,5,7,548089,"2"
"617",20,261,10900,1,2,25,6,5,606747,"2"
"618",6,1253,4063,1,2,10,9,5,967067,"2"
"619",21,839,3664,1,3,0,10,6,1046241,"2"
"620",26,358,3804,0,2,15,31,7,995577,"2"
"621",7,10,4605,1,2,5,11,6,822938,"2"
"622",26,1081,4466,1,2,30,6,5,13719,"2"
"623",3,1229,1782,1,3,40,5,7,375948,"2"
"624",13,305,336,2,2,15,13,7,18184,"2"
"625",8,463,6973,0,2,10,9,7,75882,"2"
"626",25,920,4908,1,1,15,4,3,561988,"2"
"627",17,198,12174,1,2,5,5,7,921892,"2"
"628",26,74,7967,1,2,25,5,8,82504,"2"
"629",8,66,9451,1,2,35,8,7,964469,"2"
"630",10,310,6799,1,2,15,10,4,1024314,"2"
"631",10,417,9412,1,2,20,5,4,152181,"2"
"632",30,73,10557,1,1,0,10,2,222219,"2"
"633",20,136,8843,1,2,10,7,5,891824,"2"
"634",20,1161,1436,1,2,0,10,5,421122,"2"
"635",22,171,10840,1,2,30,9,5,295488,"2"
"636",16,1176,1482,1,2,5,9,4,1047792,"2"
"637",26,302,9847,1,2,15,6,5,455058,"2"
"638",22,117,1085,1,2,35,11,5,193401,"2"
"639",25,889,12481,1,2,30,10,5,418970,"2"
"640",4,40,11981,1,2,10,8,5,796021,"2"
"641",2,28,6787,1,3,5,7,6,359036,"2"
"642",6,1277,6361,1,2,20,6,5,689436,"2"
"643",22,355,9734,1,2,25,9,6,33542,"2"
"644",1,1169,1963,1,2,50,17,5,848110,"2"
"645",26,1001,12258,0,2,5,5,4,759686,"2"
"646",10,1174,8867,1,2,5,5,5,565768,"2"
"647",6,449,3741,1,2,15,9,7,729828,"2"
"648",7,1040,4323,1,2,30,8,5,127788,"2"
"649",18,813,9614,1,2,15,8,7,71900,"2"
"650",11,131,5837,1,4,95,7,9,118113,"2"
"651",25,745,5926,0,1,5,7,3,756729,"2"
"652",8,395,3409,1,3,20,11,7,806932,"2"
"653",23,1090,5935,1,2,20,7,7,7337,"2"
"654",7,838,2052,1,2,20,4.30261874178127,4,183695,"2"
"655",20,120,5039,1,2,50,8,8,185926,"2"
"656",6,845,7126,1,2,10,6,5,738841,"2"
"657",10,310,12240,1,2,35,6,4,99737,"2"
"658",21,274,3076,1,3,5,7,6,337140,"2"
"659",26,397,2599,1,2,20,4,6,177611,"2"
"660",6,1324,5759,1,2,10,6,7,966980,"2"
"661",12,1353,9608,1,2,25,6,4,695455,"2"
"662",29,903,1271,1,2,0,11,5,522184,"2"
"663",13,1262,4005,2,3,10,9,6,51229,"2"
"664",8,66,10643,1,2,15,12,7,920428,"2"
"665",11,131,11392,1,1,0,3,2,939625,"2"
"666",7,157,1548,1,2,75,5,5,908126,"2"
"667",26,74,8647,1,1,15,6,4,727807,"2"
"668",11,660,9780,1,2,20,17,5,174330,"2"
"669",27,533,6399,1,2,15,6,6,599005,"2"
"670",21,581,2565,1,3,10,6,7,370992,"2"
"671",10,1278,11549,1,2,15,6.22830193694622,5,475190,"2"
"672",30,1111,919,1,2,15,9,4,685795,"2"
"673",22,378,8100,0,2,20,4,4,450930,"2"
"674",4,689,11763,1,1,15,3,2,76292,"2"
"675",6,898,7857,1,2,5,7,4,326759,"2"
"676",20,1359,1203,1,2,10,6,5,666046,"2"
"677",7,746,5011,2,2,15,19,6,155870,"2"
"678",10,1278,10688,1,3,50,9,7,12185,"2"
"679",22,378,9183,1,2,30,9,4,115726,"2"
"680",6,8,853,1,3,5,9,7,965359,"2"
"681",6,1289,5149,1,2,20,8,5,385909,"2"
"682",13,808,8171,1,2,5,8,5,825065,"2"
"683",20,508,581,1,2,15,8,4,258259,"2"
"684",13,1310,5204,1,2,5,5,4,552057,"2"
"685",20,863,8578,1,2,10,9,7,941285,"2"
"686",6,537,7661,1,2,10,7,6,981803,"2"
"687",26,1001,12258,1,2,5,6,4,807889,"2"
"688",21,1185,2792,1,2,30,6,4,304185,"2"
"689",5,467,8530,1,3,45,9,6,109862,"2"
"690",5,1079,4084,1,2,25,17,5,792462,"2"
"691",13,480,7457,1,2,50,7,5,997834,"2"
"692",13,925,4232,1,2,80,5,5,335100,"2"
"693",15,465,10310,1,3,20,11,7,963344,"2"
"694",27,1155,1757,1,1,5,13,3,707322,"2"
"695",20,158,6802,1,1,10,5,3,425741,"2"
"696",5,365,11362,1,2,20,8,5,276696,"2"
"697",11,660,4377,1,3,80,18,7,444123,"2"
"698",6,1168,11936,1,2,30,11,6,364454,"2"
"699",6,187,11142,1,2,0,7,8,446253,"2"
"700",20,190,10590,1,2,25,7,5,566246,"2"
"701",26,1132,3071,1,2,10,5,6,390568,"2"
"702",22,816,3325,1,2,5,6,4,475672,"2"
"703",1,525,2842,1,3,50,13,6,581521,"2"
"704",8,1221,10799,2,2,15,15,5,572036,"2"
"705",10,1382,6073,1,2,30,5,5,75064,"2"
"706",13,1258,6947,1,2,25,7,5,215419,"2"
"707",26,39,9133,1,2,15,12.7222174117571,6,390788,"2"
"708",3,574,8141,1,2,25,12,6,822608,"2"
"709",1,705,4198,1,2,25,3,6,896528,"2"
"710",4,512,12457,1,1,5,5,3,337280,"2"
"711",6,314,11995,0,2,30,37,4,955384,"2"
"712",6,384,1838,1,3,5,9,7,129745,"2"
"713",13,407,6922,1,2,15,10,6,104849,"2"
"714",5,1150,6900,1,1,10,5,3,742804,"2"
"715",13,925,11990,1,1,50,5,2,145573,"2"
"716",22,1088,10298,1,2,35,12,6,978855,"2"
"717",21,363,10839,2,2,15,7,5,1012538,"2"
"718",8,1414,6594,0,3,20,6,7,425462,"2"
"719",18,751,3200,1,2,15,5,6,311546,"2"
"720",7,527,6093,1,2,20,9,6,209750,"2"
"721",20,1359,7526,1,1,5,3,2,585394,"2"
"722",11,883,10852,1,4,90,9,8,871471,"2"
"723",5,443,4764,1,3,10,5,6,165052,"2"
"724",26,39,85,1,2,10,6,5,818863,"2"
"725",6,54,3413,1,2,15,4,6,535109,"2"
"726",7,901,3451,1,2,35,13,4,3290,"2"
"727",30,693,343,1,2,45,13,4,7662,"2"
"728",6,1269,10912,1,3,15,6,7,724634,"2"
"729",7,544,7161,1,3,40,14,8,317755,"2"
"730",10,636,11671,1,2,5,9,5,126995,"2"
"731",10,310,12240,1,2,0,6,4,365212,"2"
"732",26,366,9518,1,2,5,7,4,1030130,"2"
"733",4,529,5383,1,2,25,8,5,165650,"2"
"734",13,199,5694,1,1,20,5,2,668184,"2"
"735",1,1386,5432,1,2,15,5,5,629682,"2"
"736",6,671,7129,1,2,40,6,8,996956,"2"
"737",21,935,9481,2,3,0,6,6,134855,"2"
"738",22,649,6951,1,3,35,9,9,824109,"2"
"739",4,71,2037,0,3,15,8,6,590337,"2"
"740",22,1113,460,1,2,20,11,4,771299,"2"
"741",20,629,3356,1,1,10,6,2,386965,"2"
"742",10,1055,10248,2,1,0,2,3,707677,"2"
"743",7,322,5410,1,2,20,8,7,38098,"2"
"744",17,343,4042,1,2,0,18,6,852461,"2"
"745",26,1023,10220,1,1,30,75,6,512155,"2"
"746",11,147,389,1,4,80,9,8,685855,"2"
"747",11,660,9636,1,3,50,7,7,695523,"2"
"748",3,1387,2791,1,5,70,3,10,438376,"2"
"749",10,575,1463,1,1,5,4,4,939829,"2"
"750",22,816,3460,1,2,20,9,7,732035,"2"
"751",22,170,11394,1,2,45,6,4,682644,"2"
"752",8,812,8935,2,3,25,10,7,232125,"2"
"753",3,1387,4194,1,5,85,4,10,10399,"2"
"754",8,1004,11385,1,2,20,5,5,288994,"2"
"755",4,1334,9753,2,3,50,7,6,1049333,"2"
"756",3,720,3629,1,1,5,5,3,537089,"2"
"757",16,1176,8758,1,2,5,6,4,49976,"2"
"758",7,108,9861,1,2,25,6,4,551473,"2"
"759",10,127,10437,0,3,35,6,7,421884,"2"
"760",1,976,7377,1,1,45,7,3,990576,"2"
"761",20,1209,8065,1,2,10,7,5,26432,"2"
"762",4,1363,374,1,2,20,5,6,627288,"2"
"763",20,788,913,0,1,10,5,4,313813,"2"
"764",20,1138,4574,1,2,0,13,7,347620,"2"
"765",25,745,980,1,2,30,7,4,300422,"2"
"766",13,305,5956,1,2,25,10,6,993418,"2"
"767",6,187,2991,1,2,0,8,5,104799,"2"
"768",4,598,5467,1,3,40,8,6,302475,"2"
"769",13,1310,3061,1,1,25,4,3,413809,"2"
"770",23,1090,1018,1,2,10,8,6,157853,"2"
"771",22,1152,102,1,1,0,5,3,848195,"2"
"772",27,216,490,1,3,25,9,7,405352,"2"
"773",5,1318,9681,1,2,30,7,5,590131,"2"
"774",26,39,1851,2,1,15,18,4,261813,"2"
"775",6,1253,4063,1,1,5,7,3,751628,"2"
"776",12,284,3440,1,2,20,5,4,1025628,"2"
"777",8,178,10645,1,2,0,6,5,842762,"2"
"778",7,1115,10280,1,2,20,4,6,673589,"2"
"779",8,1114,11808,1,2,15,7,4,579303,"2"
"780",21,935,10451,2,3,70,6,6,557222,"2"
"781",15,610,5853,1,2,35,7,4,173235,"2"
"782",4,605,258,1,3,20,17,6,483191,"2"
"783",16,547,9410,1,2,90,11,5,356978,"2"
"784",20,158,1202,2,2,10,15,5,89090,"2"
"785",25,889,10635,1,2,20,6,6,983622,"2"
"786",21,1219,2705,1,3,30,7,5,53041,"2"
"787",9,445,3469,1,1,5,10,3,668185,"2"
"788",15,476,12279,1,1,25,5,3,493394,"2"
"789",3,1387,3863,1,4,100,3,9,255843,"2"
"790",10,760,823,1,2,15,3,5,564272,"2"
"791",17,967,8388,1,2,20,7,5,518166,"2"
"792",13,634,11698,0,1,10,3,2,31668,"2"
"793",10,825,6730,1,2,10,6,5,848530,"2"
"794",20,1339,3538,1,2,5,7,4,29445,"2"
"795",6,398,3205,1,2,30,10,5,386797,"2"
"796",12,416,5560,1,1,20,5,3,9641,"2"
"797",7,1273,5502,1,2,10,15,6,521480,"2"
"798",25,889,11109,1,1,5,3,3,138311,"2"
"799",7,630,8341,1,3,30,9,5,530521,"2"
"800",21,23,10559,2,3,20,8,7,534636,"2"
"801",0,536,9578,1,2,20,11,5,533896,"2"
"802",7,108,9861,1,1,20,4,4,770332,"2"
"803",21,1093,10622,1,3,30,5,6,185642,"2"
"804",20,251,6833,1,2,10,6,5,640867,"2"
"805",7,430,316,1,2,25,8,4,573644,"2"
"806",8,1403,9160,1,2,5,5,5,774950,"2"
"807",7,108,2895,0,2,40,8,5,718383,"2"
"808",1,1294,3961,1,3,10,9,6,223319,"2"
"809",7,84,4695,1,2,20,3,3,137125,"2"
"810",25,843,7859,1,2,60,7,5,397857,"2"
"811",6,1289,5517,1,2,20,15,5,453568,"2"
"812",8,374,11724,1,3,50,7,7,32710,"2"
"813",6,898,7857,1,3,25,7,5,806696,"2"
"814",7,1328,11760,1,2,15,9,5,434801,"2"
"815",6,449,993,1,2,5,8,7,654550,"2"
"816",10,636,11671,1,2,5,7,6,550633,"2"
"817",3,1006,6577,1,2,25,4,5,763782,"2"
"818",26,39,11440,1,1,10,13,2,140296,"2"
"819",26,1023,11319,1,1,5,25,3,848040,"2"
"820",8,1425,6853,1,3,25,10,9,593461,"2"
"821",7,895,440,1,2,5,5,5,656152,"2"
"822",7,746,95,2,3,25,7,6,307604,"2"
"823",6,671,11856,1,2,70,9,7,337219,"2"
"824",16,801,9656,1,3,40,9,8,758176,"2"
"825",6,673,2685,1,3,40,5,6,306914,"2"
"826",7,84,4695,1,2,25,6,4,767187,"2"
"827",10,83,8243,1,2,25,6,5,350564,"2"
"828",7,790,5287,1,2,15,7,5,99827,"2"
"829",13,199,7999,1,1,5,6,2,400176,"2"
"830",6,460,9258,1,3,15,12,9,81542,"2"
"831",10,1127,4169,1,2,80,7,5,659718,"2"
"832",13,1125,6736,1,3,15,5,6,360836,"2"
"833",20,1243,6608,0,1,25,7,3,638508,"2"
"834",26,919,9760,1,2,5,12,5,649589,"2"
"835",27,1394,6654,1,2,20,6,5,531947,"2"
"836",13,634,11698,1,2,25,9,4,290944,"2"
"837",10,562,7435,1,2,20,5,4,1007379,"2"
"838",21,363,8973,4,2,80,12,5,881311,"2"
"839",6,852,7596,1,2,30,9,8,621661,"2"
"840",26,203,12523,1,1,15,6,5,251238,"2"
"841",20,826,1398,1,2,15,4,5,375733,"2"
"842",10,1127,5898,2,2,15,9,5,570654,"2"
"843",26,1001,11008,1,3,25,6,6,689089,"2"
"844",10,996,2248,1,3,30,12,8,440956,"2"
"845",10,562,10062,1,2,0,3,4,554650,"2"
"846",27,1394,7368,1,2,20,17,5,573830,"2"
"847",7,800,7131,1,2,15,3,9,52422,"2"
"848",3,1229,6628,1,2,25,7,5,638351,"2"
"849",26,991,2170,1,1,0,7,3,609096,"2"
"850",16,732,4228,1,2,10,6,5,34891,"2"
"851",6,1181,1652,1,2,10,11,6,1019744,"2"
"852",26,1401,3904,1,2,15,13,5,336274,"2"
"853",27,181,4369,1,3,30,10,10,644907,"2"
"854",7,1188,7484,1,2,20,5,6,586605,"2"
"855",20,1378,8385,0,2,20,5,8,622934,"2"
"856",27,548,10505,1,2,30,7,6,726206,"2"
"857",18,256,10690,1,2,0,9,4,873833,"2"
"858",21,363,2537,0,3,10,9,10,474147,"2"
"859",20,11,11097,1,2,50,3,5,301960,"2"
"860",23,879,5493,1,3,10,12,7,635965,"2"
"861",6,673,12181,1,2,30,9,6,716407,"2"
"862",21,46,3838,1,3,25,7,5,924222,"2"
"863",5,338,4795,1,2,30,10,5,1004787,"2"
"864",11,883,7440,1,4,100,11,10,337644,"2"
"865",4,605,258,1,3,35,11,5,404765,"2"
"866",14,271,9008,1,2,40,10,6,105092,"2"
"867",4,529,4713,1,2,20,5,4,552807,"2"
"868",8,1415,1118,1,1,5,22,3,91188,"2"
"869",14,429,1245,1,1,15,8,3,727799,"2"
"870",9,445,8268,1,1,20,8,3,375165,"2"
"871",26,1023,9865,1,2,45,7,6,850590,"2"
"872",7,728,11227,1,2,20,4,5,374528,"2"
"873",6,464,2807,1,2,10,5,5,76710,"2"
"874",26,896,773,1,2,10,3,3,700988,"2"
"875",27,216,1243,1,2,30,7,6,735280,"2"
"876",8,396,4772,1,3,50,5,7,927691,"2"
"877",9,26,6186,1,1,10,23,3,717448,"2"
"878",11,164,7828,1,3,15,14,9,465002,"2"
"879",8,396,5719,1,2,20,8,8,524840,"2"
"880",4,40,6702,1,2,0,6,5,238040,"2"
"881",6,398,7047,1,2,5,5,7,69986,"2"
"882",20,158,12327,1,2,20,13,3,864721,"2"
"883",20,158,3671,1,2,20,9,4,608200,"2"
"884",8,1373,8337,1,2,20,7,6,555898,"2"
"885",10,1203,8172,1,2,20,5,4,375028,"2"
"886",26,39,10795,2,3,25,54,12,316990,"2"
"887",4,529,4583,1,2,40,6,4,537639,"2"
"888",4,529,4713,1,2,25,9,5,340781,"2"
"889",7,969,1481,1,2,5,12,7,375851,"2"
"890",26,36,5318,1,1,5,22,4,1047417,"2"
"891",6,1076,9202,1,2,20,11,8,524913,"2"
"892",6,193,3130,1,3,30,9,6,144273,"2"
"893",7,225,11560,1,1,25,8,4,655844,"2"
"894",25,889,3140,1,2,105.253480446721,7,5,421067,"2"
"895",26,1401,3904,2,1,20,10,3,860896,"2"
"896",4,55,11218,0,2,5,6,4,101912,"2"
"897",26,435,6057,1,2,5,4,5,429782,"2"
"898",17,1094,11133,0,2,0,6,5,786605,"2"
"899",25,889,12481,1,2,30,8,4,872180,"2"
"900",21,1355,11692,3,3,5,7,7,37639,"2"
"901",9,1247,11357,1,1,20,9,3,1051023,"2"
"902",17,967,4975,0,2,5,10,7,616473,"2"
"903",26,39,633,1,1,5,11,3,238719,"2"
"904",3,1006,7021,1,3,25,9,7,109725,"2"
"905",20,158,9229,1,2,5,7,6,196251,"2"
"906",17,1240,4434,1,2,0,7,5,306792,"2"
"907",26,1222,9000,1,2,5,7,5,580378,"2"
"908",27,390,4124,1,4,30,6,9,634431,"2"
"909",27,533,4786,1,2,15,7,6,321902,"2"
"910",27,548,10505,1,2,90,11,7,915909,"2"
"911",1,1164,8041,1,2,50,5,5,648138,"2"
"912",6,1255,4410,1,2,10,7,7,296774,"2"
"913",4,1218,10531,1,2,20,5,5,823947,"2"
"914",17,992,776,1,2,15,7,5,1004415,"2"
"915",9,475,12066,1,3,0,10,6,741285,"2"
"916",3,1006,8077,1,3,20,8,7,373651,"2"
"917",7,157,5181,0,2,20,7,5,592258,"2"
"918",22,726,10069,1,2,40,9,5,163605,"2"
"919",8,1009,10718,1,2,5,14,6,522803,"2"
"920",27,216,7351,1,3,45,3,7,428686,"2"
"921",6,724,2865,1,2,60,9,5,636587,"2"
"922",10,310,6799,1,3,30,5,6,1005688,"2"
"923",26,1132,8649,0,2,0,6,7,212786,"2"
"924",20,1309,7201,1,2,10,6,7,86151,"2"
"925",26,491,2258,0,1,5,3,3,105838,"2"
"926",20,251,1863,1,2,35,7,6,586631,"2"
"927",17,31,9684,1,3,10,7,7,292859,"2"
"928",20,1112,5573,1,2,15,6,5,1017527,"2"
"929",7,1306,5104,1,2,10,27,5,65633,"2"
"930",20,1134,5241,1,1,0,8,2,512051,"2"
"931",7,790,9589,1,2,45,8,4,398349,"2"
"932",8,217,10644,1,2,25,10,6,915732,"2"
"933",7,1356,3891,1,1,10,13,4,1045020,"2"
"934",1,1098,3878,1,1,15,3,3,300160,"2"
"935",6,1181,6590,1,2,15,11,6,367435,"2"
"936",20,11,4889,1,3,30,9,8,1042296,"2"
"937",4,474,12459,1,1,10,6,6,945225,"2"
"938",4,1422,6502,1,2,0,8,6,430247,"2"
"939",20,368,2394,1,2,60,6,7,36628,"2"
"940",7,157,7679,1,2,20,11,8,280979,"2"
"941",12,888,9979,1,1,20,6,2,907785,"2"
"942",15,130,2678,1,1,10,5,3,97199,"2"
"943",26,1023,9865,1,2,20,4,4,644533,"2"
"944",10,960,4657,2,2,5,8,4,320544,"2"
"945",11,1104,1230,1,2,15,8,6,891681,"2"
"946",16,849,2514,1,2,15,6,5,331146,"2"
"947",0,252,4211,1,3,10,8,8,972509,"2"
"948",22,171,2542,1,2,20,7,5,1023262,"2"
"949",8,1,7994,1,3,15,5,8,832235,"2"
"950",20,672,313,1,2,10,6,5,750243,"2"
"951",4,328,5548,1,3,10,4,5,614855,"2"
"952",3,720,3321,1,3,15,3,7,748627,"2"
"953",7,157,5181,1,2,30,5,5,348615,"2"
"954",7,430,7179,1,2,10,8,3,18108,"2"
"955",7,714,10547,2,2,30,6,5,569298,"2"
"956",6,842,8449,1,3,995,14.7012364293718,7,357551,"2"
"957",4,1276,454,1,2,50,7,7,695917,"2"
"958",13,846,10231,0,2,20,5,4,369792,"2"
"959",26,39,2005,1,1,20,5,3,620395,"2"
"960",26,1401,4970,1,2,15,9,5,604091,"2"
"961",24,958,11711,1,2,10,4,5,572635,"2"
"962",5,365,9831,1,2,25,8,4,164540,"2"
"963",5,841,6929,1,2,25,17,5,679590,"2"
"964",13,407,11521,1,2,5,9,5,900855,"2"
"965",4,972,6999,1,2,15,5,6,751946,"2"
"966",7,157,7679,1,2,10,9,7,311383,"2"
"967",9,210,5841,1,1,0,4,3,32184,"2"
"968",1,583,4472,1,2,35,12,4,47515,"2"
"969",8,1373,8337,1,2,15,9,6,906410,"2"
"970",27,269,9259,0,2,80,7,7,176467,"2"
"971",7,1233,10730,1,3,10,7,7,417100,"2"
"972",17,957,578,1,3,20,5,7,905913,"2"
"973",23,340,9882,1,2,10,5,5,718458,"2"
"974",10,90,11215,1,3,0,7,6,140709,"2"
"975",25,1186,2409,1,3,30,9.88970216316971,5,488687,"2"
"976",7,728,11227,1,2,10,8,5.58607540643922,467094,"2"
"977",2,962,81,1,2,20,7,5,945337,"2"
"978",8,1004,7498,1,2,0,5,5,668445,"2"
"979",12,386,7422,1,2,25,10,5,1043658,"2"
"980",17,1308,1876,1,2,40,5,6,758491,"2"
"981",7,714,1480,1,2,100,4,5,135249,"2"
"982",21,1093,2019,2,3,0,9,6,1894,"2"
"983",30,266,1224,1,2,40,8,4,358531,"2"
"984",27,1106,4316,1,1,5,11,3,407206,"2"
"985",30,237,9587,1,2,20,10,5,919371,"2"
"986",2,1321,2297,1,2,10,8,5,231184,"2"
"987",21,819,4584,1,3,60,7,6,63261,"2"
"988",6,1332,11294,1,2,10,8,5,374351,"2"
"989",14,550,236,1,2,30,9,4,54670,"2"
"990",20,385,3923,1,2,15,9,5,999309,"2"
"991",4,369,6308,1,2,10,9,4,36761,"2"
"992",15,316,17,1,2,40,12,5,344281,"2"
"993",10,575,9093,1,2,15,4,4,316526,"2"
"994",8,1221,3962,1,2,15,4,5,752354,"2"
"995",0,69,5824,1,2,10,7,6,33318,"2"
"996",22,171,2542,1,2,20,9,5,527337,"2"
"997",3,1387,8564,1,2,35,12,5,241842,"2"
"998",8,1415,11292,1,2,25,7,6,55515,"2"
"999",8,696,669,1,3,5,13,8,973447,"2"
"1000",24,958,1977,1,2,55,6,5,802278,"2"
"1001",7,1166,406,1,3,5,38,8,52180,"2"
"1002",9,713,7624,1,1,10,12,3,876397,"2"
"1003",7,799,6667,1,2,10,4,4,263073,"2"
"1004",22,1380,3714,1,2,30,18,4,1028971,"2"
"1005",6,1280,11832,1,2,80,10,7,510014,"2"
"1006",22,1113,460,1,2,20,7,5,79339,"2"
"1007",9,445,3469,1,1,5,16,3,784006,"2"
"1008",4,13,8566,1,3,25,7,5,1018450,"2"
"1009",10,90,10081,1,3,60,5,6,786381,"2"
"1010",6,1289,10021,1,2,20,10,5,797169,"2"
"1011",20,1359,7526,1,2,0,9,4,615885,"2"
"1012",10,1127,1462,1,2,5,7,5,294647,"2"
"1013",26,39,85,1,1,15,8,3,900043,"2"
"1014",22,763,640,1,1,5,6,3,501326,"2"
"1015",26,991,3006,1,1,5,5,2,207370,"2"
"1016",4,72,4735,1,2,60,8,7,811939,"2"
